adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,quarter,year
0001683168-20-000153,PreferredStockValue,us-gaap/2019,20191130,0,USD,ClassOfStock=PreferredStockSeriesC2016;,,193.0,,q1,2020
0001558370-20-002267,RevenueFromContractWithCustomerIncludingAssessedTax,us-gaap/2019,20191231,1,USD,ProductOrService=PowerPurchaseAgreements;,,6739000.0,,q1,2020
0001558370-20-001788,DeferredIncomeTaxesAndTaxCredits,us-gaap/2019,20191231,4,USD,,,-37600000.0,,q1,2020
0001193125-20-043622,LoansAndLeasesReceivableNetOfDeferredIncome,us-gaap/2019,20191231,0,USD,FinancingReceivablePortfolioSegment=ResidentialPortfolioSegment;InternalCreditAssessment=Criticized;,,412000000.0,,q1,2020
0000818479-20-000006,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2019,20191231,4,USD,DerivativeInstrumentsGainLossByHedgingRelationship=ExcludingNetInvestmentHedge;EquityComponents=AccumulatedDefinedBenefitPlansAdjustment;,,-36900000.0,,q1,2020
0001492691-20-000013,OperatingIncomeLoss,us-gaap/2019,20191231,4,USD,BusinessSegments=CorporateNonSegment;,,-67681000.0,,q1,2020
0001137789-20-000015,StockholdersEquity,us-gaap/2018,20181231,0,USD,EquityComponents=AccumulatedDefinedBenefitPlansAdjustmentNetUnamortizedGainLoss;,,-4000000.0,,q1,2020
0001564590-20-013794,AdjustmentsToAdditionalPaidInCapitalFeesForRightsOffering,0001564590-20-013794,20181231,4,USD,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,38000.0,,q1,2020
0001628280-20-002447,OtherNonoperatingIncomeExpense,us-gaap/2019,20180930,3,USD,ConsolidationItems=ConsolidationEliminations;,,-1000000.0,,q1,2020
0001628280-20-001362,StockholdersEquity,us-gaap/2019,20171231,0,USD,EquityComponents=RetainedEarnings;,,-109390000.0,,q1,2020
0001306830-20-000018,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,us-gaap/2019,20181231,4,shares,EquityComponents=CommonStock;,,261985.0,,q1,2020
0001437749-20-005120,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2019,20191231,4,USD,EquityComponents=CommonStock;,,,,q1,2020
0001640334-20-000279,SharesIssued,us-gaap/2019,20191231,0,shares,EquityComponents=CommonStock;,,1426927346.0,,q1,2020
0001635282-20-000014,SharesOutstanding,us-gaap/2018,20181231,0,shares,EquityComponents=CommonStock;,,64193000.0,,q1,2020
0001364250-20-000008,StockIssuedDuringPeriodValueNewIssues,us-gaap/2019,20171231,4,USD,EquityComponents=AdditionalPaidInCapital;,,593011000.0,,q1,2020
0001564590-20-004341,AdjustmentsForDeferredTaxExpense,ifrs/2018,20171231,4,CAD,,,583000000.0,,q1,2020
0001493152-20-004463,AdditionalPaidInCapital,us-gaap/2019,20181231,0,USD,,,107548000.0,,q1,2020
0000763744-20-000030,AccountsReceivableNetCurrent,us-gaap/2018,20191231,0,USD,,,199976000.0,,q1,2020
0001264931-20-000011,SharesIssued,us-gaap/2019,20190930,0,shares,EquityComponents=SubscriptionReceivable;,,,,q1,2020
0001428205-20-000085,StockRedeemedOrCalledDuringPeriodValue,us-gaap/2019,20191231,4,USD,ClassOfStock=SeriesAPreferredStock;EquityComponents=AdditionalPaidInCapital;,,54512000.0,,q1,2020
0001564590-20-003381,RegulatoryAssetsNoncurrent,us-gaap/2019,20191231,0,USD,LegalEntity=SpireMissouri;RegulatoryAsset=RenewableEnergyProgram;,,37200000.0,,q1,2020
0000740663-20-000011,LoansAndLeasesReceivableGrossCarryingAmount,us-gaap/2019,20181231,0,USD,FinancingReceivablePortfolioSegment=CommercialRealEstatePortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=OtherLoan;InternalCreditAssessment=InternalInvestmentGrade;,,433330000.0,,q1,2020
0001623613-20-000011,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2018,20181231,4,USD,ConsolidatedEntities=GuarantorSubsidiaries;,,0.0,,q1,2020
0000077360-20-000006,SellingGeneralAndAdministrativeExpense,us-gaap/2019,20191231,4,USD,ConsolidatedEntities=SubsidiaryIssuer;,,1300000.0,,q1,2020
0000883902-20-000019,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2019,20181031,0,USD,,,54517000.0,,q1,2020
0001193125-20-042817,CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,ifrs/2019,20181231,4,GBP,,,935000000.0,,q1,2020
0001493152-20-000448,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,us-gaap/2019,20171231,0,USD,,,78683.0,,q1,2020
0001213900-20-003402,StockholdersEquity,us-gaap/2019,20190331,0,USD,Restatement=RestatementAdjustment;,,-320434.0,,q1,2020
0001237831-20-000010,AvailableForSaleSecuritiesDebtSecuritiesCurrent,us-gaap/2019,20191231,0,USD,,,115763000.0,,q1,2020
0000925645-20-000010,AssetsNoncurrent,us-gaap/2019,20191231,0,USD,,,1097882000.0,,q1,2020
0000896159-20-000003,SecuritiesHeldAsCollateralAtFairValue,us-gaap/2019,20191231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;,,0.0,,q1,2020
0000070502-20-000004,InterestAndFeeIncomeLoansCommercialIndustrialAndAgriculturalLoans,us-gaap/2019,20191130,2,USD,BusinessSegments=AllOtherSegments;,,24066000.0,,q1,2020
0001564590-20-003826,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2019,20181231,1,USD,EquityComponents=AdditionalPaidInCapital;,,3899000.0,,q1,2020
0001614178-20-000078,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,us-gaap/2019,20180131,4,shares,,,78632448.0,,q1,2020
0001594012-20-000013,TransferOfPortfolioLoansAndLeasesToHeldForSale1,us-gaap/2019,20171231,4,USD,,,0.0,,q1,2020
0000794323-20-000003,DeferredTaxLiabilities,us-gaap/2019,20191231,0,USD,ConsolidatedEntities=ParentCompany;ConsolidationItems=ReportableLegalEntities;,,56000000.0,,q1,2020
0001558370-20-001499,ExcessTaxBenefitDeficitFromRetrospectiveAdoptionShareBasedCompensationOperatingActivities,0001558370-20-001499,20181231,4,USD,ConsolidatedEntities=ParentCompany;ConsolidationItems=ReportableLegalEntities;,,1286000.0,,q1,2020
0001104659-20-023944,DueToOfficersOrStockholdersCurrentAndNoncurrent,us-gaap/2019,20191231,0,USD,,,467894.0,,q1,2020
0000042888-20-000015,EarningsPerShareDiluted,us-gaap/2019,20181231,1,USD,,,0.43,,q1,2020
0001564590-20-010667,StockIssuedDuringPeriodSharesNewIssues,us-gaap/2019,20180930,0,shares,SubsidiarySaleOfStock=UnderwrittenPublicOffering;,,9430000.0,,q1,2020
0000072741-20-000008,EnergyEfficiencyPrograms,0000072741-20-000008,20191231,4,USD,LegalEntity=NstarElectricCompany;,NstarElectricCompany,289206000.0,,q1,2020
0001684682-20-000003,InvestmentOwnedAtFairValue,us-gaap/2018,20191231,0,USD,InvestmentType=SeniorSecuredLoan;ValuationTechnique=DiscountedCashFlow;,,44814338.0,,q1,2020
0001101302-20-000013,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20181231,4,USD,BusinessSegments=SpecialtyChemicalsandElectronicMaterialsSCEM;,,530241000.0,,q1,2020
0000793952-20-000008,Revenues,us-gaap/2019,20191231,4,USD,ConsolidationItems=ReportableLegalEntities;LegalEntity=HDFSEntities;,,779163000.0,,q1,2020
0001049782-20-000008,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,us-gaap/2019,20181231,4,USD,RetirementPlanType=DefinedBenefitPostretirementHealthCoverage;,,-121000.0,,q1,2020
0000950103-20-004862,OtherComprehensiveIncome,ifrs/2019,20171231,4,CLP,ComponentsOfEquity=FairValueReserve;,,-5990000000.0,,q1,2020
0001558370-20-003078,Assets,us-gaap/2018,20180131,0,USD,BusinessSegments=Southwest;,,68800000.0,,q1,2020
0001558370-20-003116,AvailableForSaleSecuritiesDebtSecurities,us-gaap/2018,20191231,0,USD,FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=USStatesAndPoliticalSubdivisions;,,8605000.0,,q1,2020
0001193125-20-039666,Equity,ifrs/2019,20190630,0,USD,ComponentsOfEquity=NoncontrollingInterests;,,4584000000.0,,q1,2020
0000811830-20-000002,IncomeLossFromEquityMethodInvestments,us-gaap/2019,20171231,4,USD,ConsolidatedEntities=ParentCompany;,,2737000.0,,q1,2020
0001533232-20-000006,ComprehensiveIncome,ifrs/2018,20191231,4,USD,SignificantInvestmentsInSubsidiaries=SubsidiariesWithMaterialNoncontrollingInterestsBrookfieldInfrastructreFundIi;,,294000000.0,,q1,2020
0001046025-20-000037,ProvisionForLoanAndLeaseLosses,us-gaap/2018,20181231,4,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;,,2204000.0,,q1,2020
0001558370-20-002571,AccruedLiabilitiesCurrent,us-gaap/2019,20181130,0,USD,Scenario=ReorganizationAdjustments;,,11264000.0,,q1,2020
0001137774-20-000065,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2019,20171231,0,USD,EquityComponents=PolicyholdersDividendsPreTax;InvestmentType=AccumulatedOtherThanTemporaryImpairment;,,-46000000.0,,q1,2020
0001578735-20-000006,LiabilityForClaimsAndClaimsAdjustmentExpense,us-gaap/2019,20171231,0,USD,BusinessSegments=PropertyLiabilityAndCasualtyInsuranceSegment;VariableInterestEntitiesByClassificationOfEntity=VariableInterestEntityPrimaryBeneficiary;,,143353000.0,,q1,2020
0000092122-20-000017,CapitalContributionsFromToParentCompany,0000092122-20-000017,20181231,4,USD,EquityComponents=AdditionalPaidInCapital;LegalEntity=SouthernPower;,,2000000.0,,q1,2020
0001387131-20-003381,Revenues,us-gaap/2019,20171231,4,USD,BusinessSegments=ApartmentsSegments;ConsolidationItems=OperatingSegments;,,92807000.0,,q1,2020
0001037976-20-000011,Revenues,us-gaap/2019,20191231,4,USD,BusinessLine=AdvisoryFees;BusinessSegments=InvestmentManagement;,,326400000.0,,q1,2020
0001193125-20-044721,PartnersCapitalAccountContributions,us-gaap/2019,20191231,4,USD,EquityComponents=LimitedUnits;PartnerTypeOfPartnersCapitalAccount=LimitedPartnersCapitalAccount;,,18530911.0,,q1,2020
0001193125-20-042817,IntangibleAssetsOtherThanGoodwill,ifrs/2019,20191231,0,GBP,ClassesOfIntangibleAssetsOtherThanGoodwill=MarketAndCustomerRelated;MethodsOfGeneration=NotInternallyGenerated;,,1771000000.0,,q1,2020
0001013871-20-000013,OtherNonoperatingIncomeExpense,us-gaap/2019,20171231,4,USD,BusinessSegments=Retail;ConsolidationItems=OperatingSegments;,,0.0,,q1,2020
0001175454-20-000008,IntangibleAssetsNetExcludingGoodwill,us-gaap/2019,20181231,0,USD,FiniteLivedIntangibleAssetsByMajorClass=ComputerSoftwareIntangibleAsset;,,60317000.0,,q1,2020
0001477932-20-001325,IncomeLossFromDiscontinuedOperationsNetOfTax,us-gaap/2019,20181231,4,USD,OperatingActivitiesSegment=SegmentDiscontinuedOperations;,,-489000.0,,q1,2020
0001751788-20-000007,TransferofBusinessUnderCommonControl,0001751788-20-000007,20191231,4,USD,EquityComponents=RetainedEarnings;,,-14806000000.0,,q1,2020
0001640334-20-000542,StockholdersEquity,us-gaap/2019,20180731,0,USD,EquityComponents=AdditionalPaidInCapital;,,11365925.0,,q1,2020
0001102934-20-000005,StockholdersEquity,us-gaap/2019,20180930,0,USD,EquityComponents=TreasuryStock;,,-432054000.0,,q1,2020
0000891166-20-000016,StockIssuedDuringPeriodValueRestrictedStockAwardGross,us-gaap/2019,20181231,4,USD,EquityComponents=TreasuryStock;,,-154000.0,,q1,2020
0001037038-20-000007,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2018,20191231,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,-118600000.0,,q1,2020
0001193125-20-058848,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensation,0001193125-20-058848,20171231,4,USD,,,4896000.0,,q1,2020
0001558370-20-001271,AccretionOfJuniorPreferredUnitsToEstimatedRedemptionValue,0001558370-20-001271,20171231,4,USD,,,8452000.0,,q1,2020
0001178913-20-000976,AccountsPayableCurrent,us-gaap/2019,20191231,0,USD,,,59635000.0,,q1,2020
0001564590-20-004233,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2019,20190630,0,USD,,,326000.0,,q1,2020
0001193125-20-067508,ProfitLossFromContinuingOperations,ifrs/2019,20191231,4,USD,ComponentsOfEquity=SharePremium;,,,,q1,2020
0001140361-20-006806,InterestExpense,ifrs/2019,20181231,4,USD,CategoriesOfRelatedParties=Parent;,,10341000.0,,q1,2020
0001140361-20-001975,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2019,20181231,1,USD,ConsolidatedEntities=NonGuarantorSubsidiaries;,,-1000000.0,,q1,2020
0000352736-20-000002,ImpairmentOfInvestments,us-gaap/2019,20191231,4,USD,FinancialInstrument=Mortgages;,,0.0,,q1,2020
0001193125-20-067343,CashFlowsFromUsedInIncreaseDecreaseInShortTermBorrowingsOfBankLoansBondAndOtherLoans,0001193125-20-067343,20171231,4,EUR,,,2695000000.0,,q1,2020
0001104659-20-024767,CashAndCashEquivalentsAtCarryingValue,us-gaap/2019,20181231,0,USD,,,1684.0,,q1,2020
0001641991-20-000004,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us-gaap/2019,20181231,4,USD,,,-50600000.0,,q1,2020
0000897101-20-000128,LoansAndLeasesReceivableNetOfDeferredIncome,us-gaap/2019,20191231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=Manufacturing;,,86511000.0,,q1,2020
0001095073-20-000006,Revenues,us-gaap/2019,20190630,2,USD,Restatement=ScenarioPreviouslyReported;,,3979058000.0,,q1,2020
0000084246-20-000010,AvailableForSaleDebtSecuritiesAmortizedCostBasis,us-gaap/2019,20181231,0,USD,ConsolidatedEntities=ParentCompany;,,58812000.0,,q1,2020
0001104659-20-033996,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2019,20171231,4,USD,ConsolidatedEntities=ParentCompany;,,428000.0,,q1,2020
0001476204-20-000015,BusinessAcquisitionAmountofSettlement,0001476204-20-000015,20191231,4,USD,,,1601000.0,,q1,2020
0001193125-20-073907,TemporaryEquitySharesAuthorized,us-gaap/2019,20191231,0,shares,ClassOfStock=CommonStock;,,12748500.0,,q1,2020
0001564590-20-006774,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20181231,4,USD,ConsolidationItems=OperatingSegments;,,7014600000.0,,q1,2020
0000893538-20-000009,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2019,20181231,4,shares,,,113502000.0,,q1,2020
0001062993-20-001183,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20181231,0,USD,,,131839000.0,,q1,2020
0001564590-20-004355,StockholdersEquity,us-gaap/2019,20161231,0,USD,,,232846000.0,,q1,2020
0001578735-20-000006,Revenues,us-gaap/2019,20180930,1,USD,,,1168843000.0,,q1,2020
0001376139-20-000015,ProfitLoss,us-gaap/2019,20190630,1,USD,,,128000000.0,,q1,2020
0001370637-20-000046,ProceedsFromConvertibleDebt,us-gaap/2019,20191231,4,USD,,,650000000.0,,q1,2020
0001409775-20-000012,OtherComprehensiveLossHeldToMaturitySecurityReclassificationAdjustmentFromAociForNoncreditPortionOfOttiAdditionalCreditLossAfterTax,us-gaap/2019,20171231,4,USD,,,0.0,,q1,2020
0001628280-20-003036,PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities,ifrs/2018,20191231,4,USD,,,-127000.0,,q1,2020
0001140361-20-004510,OtherNoninterestExpense,us-gaap/2019,20191231,4,USD,,,24090000.0,,q1,2020
0000896159-20-000003,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,us-gaap/2019,20171231,4,USD,,,5000000.0,,q1,2020
0001074902-20-000033,PaymentsForProceedsFromLoansAndLeases,us-gaap/2019,20181231,4,USD,,,65842000.0,,q1,2020
0001564590-20-007363,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2019,20171231,4,USD,,,-101000.0,,q1,2020
0000890926-20-000018,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,us-gaap/2019,20181231,4,USD,,,-87086000.0,,q1,2020
0000049071-20-000032,IncomeLossFromEquityMethodInvestments,us-gaap/2019,20191231,4,USD,BusinessSegments=HealthcareServices;ConsolidationItems=OperatingSegments;,,14000000.0,,q1,2020
0000008868-20-000009,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20181231,4,USD,BusinessSegments=AsiaPacific;ConsolidationItems=OperatingSegments;ProductOrService=BeautyFragrance;,,89500000.0,,q1,2020
0001477932-20-001454,ProfessionalFees,us-gaap/2019,20171031,0,USD,AwardDate=NovemberOneTwoZeroOneSeven;RelatedPartyTransactionsByRelatedParty=ChiefExecutiveOfficers;,,78000.0,,q1,2020
0001281761-20-000010,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,us-gaap/2018,20171231,4,USD,IncomeStatementBalanceSheetAndAdditionalDisclosuresByDisposalGroupsIncludingDiscontinuedOperations=RegionsInsuranceGroup;,,11000000.0,,q1,2020
0001784031-20-000003,IncomeLossFromEquityMethodInvestments,us-gaap/2019,20191231,4,USD,ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=PermianHighwayPipeline;,,390000.0,,q1,2020
0001047469-20-000960,Revenue,ifrs/2019,20191231,4,EUR,IFRS15Revenue=RevenueFromContractsWithCustomersIfrs15;Segments=CorporateSegment;,,20141000.0,,q1,2020
0001104659-20-010646,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2018,20191231,1,USD,BusinessSegments=AgricultureAndWeatherAnalytics;ConsolidationItems=OperatingSegments;,,1996000.0,,q1,2020
0001558370-20-001490,EarningsPerShareDiluted,us-gaap/2019,20190630,1,USD,EconomicPerformanceGroup=QurateRetail;,,0.28,,q1,2020
0000913778-20-000003,NetIncomeLoss,us-gaap/2019,20180930,1,USD,PartnerTypeOfPartnersCapitalAccount=Assignees;TaxCreditSeries=SeriesFortyFour;,,-39975.0,,q1,2020
0001166691-20-000008,CommonStockValue,us-gaap/2019,20191231,0,USD,ConsolidationItems=ConsolidationEliminations;,,0.0,,q1,2020
0001020569-20-000029,NetCashProvidedByUsedInInvestingActivities,us-gaap/2019,20171231,4,USD,ConsolidationItems=ConsolidationEliminations;,,1351724000.0,,q1,2020
0001694028-20-000019,NetIncomeLossAttributableToParentExcludingPredecessor,0001694028-20-000019,20181231,4,USD,EquityComponents=Parent;,,126349000.0,,q1,2020
0001655020-20-000031,StockGrantedDuringPeriodValueSharebasedCompensation,us-gaap/2019,20191231,4,USD,EquityComponents=Parent;,,44001000.0,,q1,2020
0001055726-20-000012,PropertyPlantAndEquipmentNet,us-gaap/2019,20191231,0,USD,PropertyPlantAndEquipmentByType=LeaseholdImprovements;,,10011158.0,,q1,2020
0001493152-20-000448,WarrantsIssuedAndRecordedAsDebtDiscountInConnectionWithNotesPayable,0001493152-20-000448,20190930,3,USD,DebtInstrument=ConvertibleDebt;,,548354.0,,q1,2020
0001193125-20-033196,FiniteLivedIntangibleAssetsNet,us-gaap/2019,20191231,0,USD,FiniteLivedIntangibleAssetsByMajorClass=CustomerRelationships;,,36000.0,,q1,2020
0001558370-20-001602,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20190131,0,USD,EquityComponents=RetainedEarnings;,,2574100000.0,,q1,2020
0001564590-20-005507,RestrictedStockCancelledDuringPeriodShares,0001564590-20-005507,20181231,4,shares,EquityComponents=CommonStock;,,71000.0,,q1,2020
0000354950-20-000015,NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1,us-gaap/2019,20180131,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,0.0,,q1,2020
0001683168-20-000193,CommonStockIssuedForServicesEurasianConsultingAgreementShares,0001683168-20-000193,20181231,4,shares,EquityComponents=CommonStock;,,2591.0,,q1,2020
0001564590-20-006192,StockholdersEquity,us-gaap/2019,20171231,0,USD,EquityComponents=AdditionalPaidInCapital;,,1969000000.0,,q1,2020
0001564590-20-007386,StockholdersEquity,us-gaap/2019,20181231,0,USD,EquityComponents=AdditionalPaidInCapital;,,494947000.0,,q1,2020
0001017303-20-000012,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2019,20181231,4,USD,EquityComponents=TreasuryStock;,,0.0,,q1,2020
0000096223-20-000008,SecuritiesReceivedAsCollateral,us-gaap/2018,20191130,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;,,9500000.0,,q1,2020
0001466538-20-000026,AmortizationOfDebtDiscountPremium,us-gaap/2019,20181231,4,USD,,,5473000.0,,q1,2020
0000077476-20-000015,AcquisitionofSodaStreamnetofcashandcashequivalentsacquired,0000077476-20-000015,20181231,4,USD,,,1197000000.0,,q1,2020
0001683168-20-000846,AccountsPayableRelatedPartiesCurrent,us-gaap/2019,20190731,0,USD,,,0.0,,q1,2020
0001315399-20-000003,LoansAndLeasesReceivableNetOfDeferredIncome,us-gaap/2019,20181231,0,USD,Collateral=MortgageOnCommercialPropertyOccupiedByNonOwners;FinancingReceivablePortfolioSegment=RealEstatePortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=RealEstateLoan;,,321580000.0,,q1,2020
0000950103-20-006122,IncreaseDecreaseThroughChangeInAssociatesAndJointVenture,0000950103-20-006122,20171231,4,TWD,ComponentsOfEquity=SpecialReserve;,,0.0,,q1,2020
0001744894-20-000010,FixedMaturityInvestmentsTradingAtFairValue,0001744894-20-000010,20181231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=USGovernmentAgenciesDebtSecurities;,,3200000.0,,q1,2020
0001089819-20-000004,RepaymentsOfLongTermDebt,us-gaap/2019,20191231,4,USD,LegalEntity=ClecoPower;,ClecoPower,20571000.0,,q1,2020
0001109357-20-000053,IncomeTaxExpenseBenefit,us-gaap/2019,20171231,4,USD,ConsolidationItems=IntersegmentElimination;LegalEntity=PepcoHoldingsLLC;,,0.0,,q1,2020
0001564590-20-005335,OtherThanTemporaryImpairmentLossDebtSecuritiesAvailableForSaleRecognizedInEarnings,us-gaap/2019,20181231,4,USD,BusinessSegments=ReinsuranceSegmentAndInsuranceSegment;ConsolidationItems=OperatingSegments;,,1300000.0,,q1,2020
0001047862-20-000041,NetCashProvidedByUsedInOperatingActivities,us-gaap/2019,20171231,4,USD,ConsolidatedEntities=ParentCompany;,,896000000.0,,q1,2020
0000764180-20-000018,NetIncomeLoss,us-gaap/2019,20191231,4,USD,ConsolidatedEntities=NonGuarantorSubsidiaries;ConsolidationItems=ReportableLegalEntities;,,-7769000000.0,,q1,2020
0001193125-20-058848,InterestExpenseLongTermDebt,us-gaap/2019,20171231,4,USD,ConsolidatedEntities=OtherSubsidiaries;,,13155000.0,,q1,2020
0001558370-20-002663,CommonStockSharesIssued,us-gaap/2019,20181231,0,shares,,,22132304.0,,q1,2020
0000820027-20-000011,CommonStockValue,us-gaap/2019,20181231,0,USD,,,3000000.0,,q1,2020
0001628280-20-002202,CommonStockValue,us-gaap/2019,20191231,0,USD,,,1295000.0,,q1,2020
0001104659-20-000861,CommonStockSharesOutstanding,us-gaap/2019,20190331,0,shares,,,35785858.0,,q1,2020
0001558370-20-001802,CommonStockSharesOutstanding,us-gaap/2019,20181231,0,shares,,,159729403.0,,q1,2020
0001546417-20-000032,CostOfGoodsAndServicesSold,us-gaap/2019,20181231,4,USD,,,1295588000.0,,q1,2020
0001437749-20-006213,DeferredRentCreditNoncurrent,us-gaap/2019,20191231,0,USD,,,,,q1,2020
0001035201-20-000002,UtilitiesOperatingExpenseDepreciationAndAmortization,us-gaap/2019,20191231,4,USD,ConsolidatedEntities=ParentCompany;ConsolidationItems=ReportableLegalEntities;,,94000.0,,q1,2020
0001628280-20-004385,Goodwill,us-gaap/2018,20191031,0,USD,BusinessAcquisition=CrossixSolutions;,,314642000.0,,q1,2020
0000072741-20-000008,NonoperatingIncomeExpense,us-gaap/2019,20181231,4,USD,FairValueByAssetClass=InvestmentIncomeLoss;LegalEntity=NstarElectricCompany;,,-500000.0,,q1,2020
0000895728-20-000009,Revenues,us-gaap/2019,20181231,4,CAD,ConsolidatedEntities=ParentCompany;ConsolidationItems=ReportableLegalEntities;ProductOrService=GasDistributionRevenue;,,0.0,,q1,2020
0001373670-20-000005,IncomeLossFromEquityMethodInvestments,us-gaap/2019,20171231,4,USD,ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=Challenger;,,2700000.0,,q1,2020
0000842162-20-000006,OtherComprehensiveIncomeLossNetofTaxIncludingPortionAttributabletoNonredeemableNoncontrollingInterest,0000842162-20-000006,20181231,4,USD,EquityComponents=AccumulatedTranslationAdjustment;,,-216800000.0,,q1,2020
0001213900-20-004258,StockIssuedDuringPeriodValueIssuedForServices,us-gaap/2019,20191231,4,USD,EquityComponents=RetainedEarnings;,,,,q1,2020
0001174947-20-000190,NetIncomeLoss,us-gaap/2019,20181231,4,USD,EquityComponents=RetainedEarnings;,,50933000.0,,q1,2020
0001140361-20-004374,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20161231,0,USD,EquityComponents=RetainedEarnings;,,150342000.0,,q1,2020
0001493152-20-004211,NetIncomeLoss,us-gaap/2019,20191231,4,USD,EquityComponents=CommonStock;,,,,q1,2020
0001540184-20-000011,StockholdersEquity,us-gaap/2019,20180131,0,USD,EquityComponents=CommonStock;,,0.0,,q1,2020
0001439095-20-000015,RestrictedStockAwardSharesWithheldForTaxes,0001439095-20-000015,20171231,4,USD,EquityComponents=AdditionalPaidInCapital;,,-3000000.0,,q1,2020
0001213900-20-006627,StockIssuedDuringPeriodValueWarrantExercised,0001213900-20-006627,20190930,3,USD,EquityComponents=AdditionalPaidInCapital;,,1788000.0,,q1,2020
0001564590-20-009016,AccruedLiabilitiesAndOtherLiabilities,us-gaap/2019,20191231,0,USD,,,10195000.0,,q1,2020
0001437749-20-006639,AmortizationOfFinancingCostsAndDiscounts,us-gaap/2019,20191231,4,USD,,,3376000.0,,q1,2020
0001185185-20-000127,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,us-gaap/2019,20180930,3,USD,,,239518.0,,q1,2020
0001483798-20-000031,AssetImpairmentCharges,us-gaap/2019,20120930,3,USD,,,,,q1,2020
0001193125-20-056815,NetCashProvidedByUsedInOperatingActivities,us-gaap/2019,20191231,4,USD,BusinessSegments=ProsharesUltraBloombergNaturalGas;,,-47028278.0,,q1,2020
0001611547-20-000008,AmortizationOfAboveAndBelowMarketLeases,us-gaap/2018,20181231,4,USD,ConsolidatedEntities=Subsidiaries;,,-33975000.0,,q1,2020
0001590714-20-000023,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20171231,0,USD,EquityComponents=Parent;,,2743100000.0,,q1,2020
